,Device id,Device name,Device code,Date (America/Chicago),Temperature shock - color,Temperature (Â°C) - data,ReHS - color,ReHS - data
178,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-12-21,green,26.0,green,98.0
179,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-12-22,green,26.0,green,98.0
180,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-12-23,green,25.5,green,97.0
181,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-12-24,green,26.0,green,96.0
182,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-12-25,green,26.0,green,98.0
183,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-12-26,green,25.0,green,99.0
184,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-12-27,green,25.0,green,94.0
185,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-12-28,green,24.5,green,94.0
186,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-12-29,green,24.0,green,95.0
187,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-12-30,green,24.5,green,96.0
188,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2021-12-31,green,24.5,green,96.0
189,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-01-01,green,24.0,green,97.0
190,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-01-02,green,23.5,green,97.0
191,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-01-03,green,24.0,green,87.0
192,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-01-04,green,24.0,green,95.0
193,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-01-05,green,23.0,green,97.0
194,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-01-06,green,23.0,green,95.0
195,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-01-07,green,23.5,green,93.0
196,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-01-08,green,24.0,green,98.0
197,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-01-09,green,23.5,green,97.0
198,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-01-10,green,24.0,green,96.0
199,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-01-11,green,24.0,green,98.0
200,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-01-12,green,24.0,green,95.0
201,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-01-13,green,24.0,green,88.0
202,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-01-14,green,24.5,green,91.0
203,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-01-15,green,24.0,green,96.0
204,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-01-16,green,23.5,green,95.0
205,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-01-17,green,23.5,green,96.0
206,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-01-18,green,24.0,green,92.0
207,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-01-19,green,23.0,green,96.0
208,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-01-20,green,23.0,green,97.0
209,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-01-21,green,23.5,green,96.0
210,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-01-22,green,24.0,green,98.0
211,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-01-23,green,24.0,green,97.0
212,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-01-24,green,24.0,green,97.0
213,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-01-25,green,23.0,green,97.0
214,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-01-26,green,23.5,green,97.0
215,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-01-27,green,24.0,green,98.0
216,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-01-28,green,24.0,green,97.0
217,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-01-29,green,24.0,green,97.0
218,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-01-30,green,24.0,green,97.0
219,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-01-31,green,24.0,green,96.0
220,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-02-01,green,23.0,green,98.0
221,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-02-02,green,23.0,green,98.0
222,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-02-03,green,22.5,green,98.0
223,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-02-04,green,22.5,green,97.0
224,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-02-05,green,22.5,green,98.0
225,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-02-06,green,23.0,green,95.0
226,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-02-07,green,23.0,green,96.0
227,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-02-08,green,22.5,green,96.0
228,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-02-09,green,22.5,green,96.0
229,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-02-10,green,22.5,green,97.0
230,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-02-11,green,22.0,green,97.0
231,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-02-12,green,22.0,green,96.0
232,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-02-13,green,22.5,green,94.0
233,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-02-14,green,22.5,green,95.0
234,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-02-15,green,22.5,green,95.0
235,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-02-16,green,23.0,green,99.0
236,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-02-17,green,22.0,green,96.0
237,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-02-18,green,22.0,green,95.0
238,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-02-19,green,22.0,green,94.0
239,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-02-20,green,22.0,green,96.0
240,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-02-21,green,22.5,green,97.0
241,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-02-22,green,22.0,green,96.0
242,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-02-23,green,22.0,green,96.0
243,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-02-24,green,22.5,green,98.0
244,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-02-25,green,22.0,green,95.0
245,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-02-26,green,22.0,green,97.0
246,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-02-27,green,22.0,green,97.0
247,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-02-28,green,22.5,green,96.0
248,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-03-01,green,22.5,green,97.0
249,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-03-02,green,22.0,green,99.0
250,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-03-03,green,21.5,green,99.0
251,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-03-04,green,22.0,green,98.0
252,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-03-05,yellow,22.5,green,99.0
253,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-03-06,green,22.0,green,99.0
254,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-03-07,green,21.5,green,97.0
255,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-03-08,green,21.5,green,96.0
256,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-03-09,green,21.5,green,97.0
257,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-03-10,green,21.5,green,96.0
258,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-03-11,green,21.0,green,98.0
259,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-03-12,green,21.0,green,99.0
260,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-03-13,green,22.0,green,97.0
261,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-03-14,green,22.0,green,97.0
262,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-03-15,green,22.0,green,97.0
263,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-03-16,green,22.0,green,97.0
264,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-03-17,green,22.0,green,98.0
265,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-03-18,green,22.5,green,97.0
266,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-03-19,green,22.0,green,97.0
267,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-03-20,green,21.5,green,97.0
268,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-03-21,green,22.0,green,96.0
269,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-03-22,green,21.5,green,99.0
270,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-03-23,green,22.0,green,99.0
271,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-03-24,green,22.0,green,98.0
272,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-03-25,green,21.0,green,97.0
273,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-03-26,green,21.0,green,99.0
274,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-03-27,green,21.5,green,99.0
275,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-03-28,green,21.5,green,98.0
276,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-03-29,green,21.5,green,97.0
277,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-03-30,green,21.5,green,99.0
278,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-03-31,green,21.5,green,98.0
279,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-04-01,green,21.5,green,97.0
280,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-04-02,green,21.5,green,99.0
281,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-04-03,green,21.0,green,99.0
282,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-04-04,green,21.0,green,99.0
283,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-04-05,green,21.0,green,97.0
284,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-04-06,green,20.5,green,98.0
285,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-04-07,green,21.0,green,99.0
286,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-04-08,green,21.0,green,99.0
287,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-04-09,green,21.0,green,98.0
288,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-04-10,green,21.0,green,97.0
289,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-04-11,green,20.5,green,99.0
290,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-04-12,green,21.0,green,98.0
291,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-04-13,green,19.5,green,99.0
292,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-04-14,yellow,20.0,green,97.0
293,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-04-15,green,21.0,green,99.0
294,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-04-16,green,21.0,green,98.0
295,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-04-17,green,21.0,green,97.0
296,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-04-18,green,21.0,green,98.0
297,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-04-19,green,20.0,green,99.0
298,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-04-20,green,20.5,green,97.0
299,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-04-21,yellow,20.0,green,98.0
300,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-04-22,green,20.5,green,98.0
301,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-04-23,green,23.0,green,99.0
302,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-04-24,green,19.5,green,97.0
303,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-04-25,green,20.0,green,98.0
304,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-04-26,green,20.0,green,97.0
305,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-04-27,green,19.5,green,97.0
306,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-04-28,green,20.0,green,98.0
307,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-04-29,green,19.0,green,99.0
308,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-04-30,yellow,20.0,green,97.0
309,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-05-01,yellow,19.0,green,97.0
310,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-05-02,green,19.0,green,94.0
311,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-05-03,green,19.5,green,91.0
312,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-05-04,green,18.5,green,96.0
313,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-05-05,green,19.5,green,97.0
314,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-05-06,green,19.5,green,97.0
315,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-05-07,green,19.0,green,97.0
316,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-05-08,green,19.5,green,97.0
317,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-05-09,yellow,23.5,green,98.0
318,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-05-10,yellow,26.5,green,99.0
319,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-05-11,yellow,28.0,green,96.0
320,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-05-12,yellow,28.5,green,99.0
321,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-05-13,yellow,25.0,green,99.0
322,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-05-14,red,23.0,green,99.0
323,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-05-15,green,19.5,green,97.0
324,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-05-16,red,21.0,green,96.0
325,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-05-17,blue,18.0,blue,
326,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-05-18,blue,,blue,
327,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-05-19,green,26.0,blue,
328,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-05-20,green,22.5,green,97.0
329,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-05-21,green,18.0,green,99.0
330,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-05-22,green,16.5,green,98.0
331,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-05-23,yellow,24.5,green,99.0
332,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-05-24,yellow,29.0,green,98.0
333,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-05-25,green,28.5,green,99.0
334,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-05-26,green,28.5,green,95.0
335,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-05-27,green,28.5,green,97.0
336,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-05-28,green,29.0,green,93.0
337,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-05-29,green,29.5,green,84.0
338,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-05-30,green,29.5,green,81.0
339,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-05-31,green,29.5,green,84.0
340,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-06-01,green,28.5,green,89.0
341,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-06-02,green,29.0,green,97.0
342,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-06-03,green,29.0,green,97.0
343,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-06-04,green,28.0,green,98.0
344,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-06-05,green,28.5,green,97.0
345,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-06-06,green,28.0,green,97.0
346,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-06-07,green,28.0,green,97.0
347,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-06-08,green,27.5,green,98.0
348,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-06-09,green,27.0,green,96.0
349,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-06-10,green,27.0,green,96.0
350,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-06-11,green,27.0,green,96.0
351,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-06-12,green,27.5,green,97.0
352,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-06-13,green,29.0,green,97.0
353,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-06-14,yellow,30.0,green,97.0
354,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-06-15,yellow,29.5,green,99.0
355,1463,Maschhoff_4NL2_RM1_E,MO201901-S5WWLTCR,2022-06-16,yellow,28.5,green,99.0
890,1486,Maschhoff_4NL2_RM2_W,MO201901-9JN9RLN4,2021-12-21,green,26.0,green,97.0
891,1486,Maschhoff_4NL2_RM2_W,MO201901-9JN9RLN4,2021-12-22,green,26.0,green,95.0
892,1486,Maschhoff_4NL2_RM2_W,MO201901-9JN9RLN4,2021-12-23,green,25.5,green,97.0
893,1486,Maschhoff_4NL2_RM2_W,MO201901-9JN9RLN4,2021-12-24,green,26.0,green,94.0
894,1486,Maschhoff_4NL2_RM2_W,MO201901-9JN9RLN4,2021-12-25,green,26.0,green,97.0
895,1486,Maschhoff_4NL2_RM2_W,MO201901-9JN9RLN4,2021-12-26,green,25.0,green,96.0
896,1486,Maschhoff_4NL2_RM2_W,MO201901-9JN9RLN4,2021-12-27,green,25.5,green,96.0
897,1486,Maschhoff_4NL2_RM2_W,MO201901-9JN9RLN4,2021-12-28,green,24.5,green,97.0
898,1486,Maschhoff_4NL2_RM2_W,MO201901-9JN9RLN4,2021-12-29,green,24.0,green,96.0
899,1486,Maschhoff_4NL2_RM2_W,MO201901-9JN9RLN4,2021-12-30,green,24.0,green,95.0
900,1486,Maschhoff_4NL2_RM2_W,MO201901-9JN9RLN4,2021-12-31,green,24.0,green,95.0
901,1486,Maschhoff_4NL2_RM2_W,MO201901-9JN9RLN4,2022-01-01,green,24.0,green,97.0
902,1486,Maschhoff_4NL2_RM2_W,MO201901-9JN9RLN4,2022-01-02,green,23.5,green,97.0
903,1486,Maschhoff_4NL2_RM2_W,MO201901-9JN9RLN4,2022-01-03,green,23.0,green,89.0
904,1486,Maschhoff_4NL2_RM2_W,MO201901-9JN9RLN4,2022-01-04,green,23.0,green,93.0
905,1486,Maschhoff_4NL2_RM2_W,MO201901-9JN9RLN4,2022-01-05,green,24.0,green,95.0
906,1486,Maschhoff_4NL2_RM2_W,MO201901-9JN9RLN4,2022-01-06,green,24.0,green,92.0
907,1486,Maschhoff_4NL2_RM2_W,MO201901-9JN9RLN4,2022-01-07,green,23.5,green,90.0
908,1486,Maschhoff_4NL2_RM2_W,MO201901-9JN9RLN4,2022-01-08,green,24.0,green,94.0
909,1486,Maschhoff_4NL2_RM2_W,MO201901-9JN9RLN4,2022-01-09,green,25.0,green,95.0
910,1486,Maschhoff_4NL2_RM2_W,MO201901-9JN9RLN4,2022-01-10,green,24.0,green,95.0
911,1486,Maschhoff_4NL2_RM2_W,MO201901-9JN9RLN4,2022-01-11,green,24.0,green,98.0
912,1486,Maschhoff_4NL2_RM2_W,MO201901-9JN9RLN4,2022-01-12,green,24.5,green,97.0
913,1486,Maschhoff_4NL2_RM2_W,MO201901-9JN9RLN4,2022-01-13,green,24.5,green,97.0
914,1486,Maschhoff_4NL2_RM2_W,MO201901-9JN9RLN4,2022-01-14,green,24.0,green,95.0
915,1486,Maschhoff_4NL2_RM2_W,MO201901-9JN9RLN4,2022-01-15,green,23.5,green,95.0
916,1486,Maschhoff_4NL2_RM2_W,MO201901-9JN9RLN4,2022-01-16,green,24.5,green,90.0
917,1486,Maschhoff_4NL2_RM2_W,MO201901-9JN9RLN4,2022-01-17,green,24.5,green,93.0
918,1486,Maschhoff_4NL2_RM2_W,MO201901-9JN9RLN4,2022-01-18,green,24.5,green,92.0
919,1486,Maschhoff_4NL2_RM2_W,MO201901-9JN9RLN4,2022-01-19,green,25.5,green,95.0
920,1486,Maschhoff_4NL2_RM2_W,MO201901-9JN9RLN4,2022-01-20,green,25.0,green,96.0
921,1486,Maschhoff_4NL2_RM2_W,MO201901-9JN9RLN4,2022-01-21,green,24.0,green,99.0
922,1486,Maschhoff_4NL2_RM2_W,MO201901-9JN9RLN4,2022-01-22,green,24.0,green,99.0
923,1486,Maschhoff_4NL2_RM2_W,MO201901-9JN9RLN4,2022-01-23,green,24.0,green,99.0
